,chr.type,chr,loc.name,pos,mQTL.lod,mQTL.asymp.p,vQTL.lod,vQTL.asymp.p,mvQTL.lod,mvQTL.asymp.p,m__est__(Intercept),m__est__BreedTypeInbred,m__est__mean.QTL.add,m__est__mean.QTL.dom,m__est__BreedTypeInbred:mean.QTL.add,m__est__BreedTypeInbred:mean.QTL.dom,m__se__(Intercept),m__se__BreedTypeInbred,m__se__mean.QTL.add,m__se__mean.QTL.dom,m__se__BreedTypeInbred:mean.QTL.add,m__se__BreedTypeInbred:mean.QTL.dom,v__est__(Intercept),v__est__BreedTypeInbred,v__est__var.QTL.add,v__est__var.QTL.dom,v__est__BreedTypeInbred:var.QTL.add,v__est__BreedTypeInbred:var.QTL.dom,v__se__(Intercept),v__se__BreedTypeInbred,v__se__var.QTL.add,v__se__var.QTL.dom,v__se__BreedTypeInbred:var.QTL.add,v__se__BreedTypeInbred:var.QTL.dom
2299,A,7,vef101a,4942.68,-3.73E-06,1,3.74E-05,1,3.37E-05,1,-22886.87423,2.790018844,-0.112151323,1.24394E+13,-0.748401196,NA,69720.4847,0.778080546,0.49809058,3.78753E+13,0.619151023,NA,21982.9433,0.207715022,0.607871328,-1.1941E+13,-0.29608901,NA,51236.55467,0.802379306,0.395463921,2.7834E+13,0.501867656,NA
2300,A,7,bnlg1380,4943.14,0,1,0,1,0,1,11.41531784,2.790018851,-0.073973249,NA,-0.786574873,NA,0.591732071,0.775598698,0.466651313,NA,0.593430322,NA,1.969961546,0.207715024,0.579679424,NA,-0.26789892,NA,0.641519432,0.807227584,0.388459309,NA,0.497532569,NA
2301,A,7,bnlg1792,4945.44,1.74E-06,1,-3.20E-08,1,1.71E-06,1,-10565.23646,2.731394531,-0.073972481,2.29834E+12,-0.775686354,NA,27245.03317,0.782680553,0.468144615,5.92042E+12,0.595060367,NA,-5392.650826,0.142372885,0.579679818,1.17227E+12,-0.236848845,NA,22278.9024,0.862116685,0.409668316,4.84127E+12,0.52599391,NA
2302,A,7,bnlg2203,4945.64,1.36E-09,1,-1.20E-09,1,-7.82E-10,1,-2287345.547,2287354.672,0.117126345,6.016E+14,-0.966785607,-6.01598E+14,1453111.986,1453111.986,0.489626973,3.82184E+14,0.612815335,3.82184E+14,517448.5966,-517449.0457,0.588116714,-1.36094E+14,-0.245284608,1.36095E+14,2128223.484,2128223.484,0.474485267,5.59746E+14,0.592259209,5.59746E+14
2303,A,7,AY109809,4947.54,2.24E-10,1,-6.91E-12,1,1.58E-10,1,-4.27699933,18.42368519,0.117514911,3660083491,-0.967177727,-3660076535,10.07567587,10.08866405,0.48964012,2323164947,0.612826688,2323164947,5.414171763,-3.30184683,0.588143898,-827467217.2,-0.245316136,827470763.8,14.26312909,14.27414219,0.463372895,3322705678,0.578367768,3322705678
2304,A,7,hag102,4947.76,-4.94E-14,1,-4.94E-14,1,-4.94E-14,1,11.02159808,3.762623829,0.117567776,1608723.152,-1.244325852,-4787820.761,0.660748642,0.841340204,0.489641931,1020984.685,0.615244212,1287405.126,1.955452366,0.121613954,0.588147572,-363667.8477,-0.22021987,-485925.6225,0.721508506,0.901117478,0.420811712,1326130.324,0.534042291,1795354.208
2305,A,7,lim333,4950.64,0,1,-1.48E-13,1,-1.97E-13,1,11.03066376,3.643189107,0.118119726,7.908619648,-1.212544217,-21.46546255,0.657634197,0.835426424,0.48979648,4.921753069,0.615649135,6.366807948,1.95340247,0.130724051,0.588233544,-2.592214065,-0.225990783,-1.76656077,0.726895509,0.902407624,0.42613981,6.529682623,0.539269177,9.098354319
2306,A,7,umc1932,4959.84,9.87E-14,1,9.87E-14,1,4.94E-14,1,11.15001225,2.637637987,0.085317947,37.57524409,-0.841238511,98.54055396,0.854185553,1.041555163,0.556724189,153.6509551,0.675626889,162.7729856,1.951519285,0.040391494,0.581724139,-87.65438231,-0.197949789,77.67631232,0.894898379,1.077950191,0.494179449,145.2467905,0.601669885,154.6350713
2307,A,7,gpm117d,4968.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2308,A,7,gpm143a,4968.57,-1.04E-12,1,4.44E-12,1,-2.32E-12,1,11.14687985,2.485679333,-0.0356005,500762.5668,-0.381292887,-500868.8858,0.626860196,0.818871212,0.454364821,651149.5173,0.612380728,651149.5221,1.868023799,0.521575359,0.507481349,299155.7602,-0.262706257,-299267.6004,0.626175247,0.758918369,0.368842712,327831.3104,0.472322997,327831.3302
2309,A,7,IDP311,4968.61,0,1,4.94E-14,1,1.97E-13,1,11.37793754,2.743967891,-0.094259847,24230.89883,-0.52945641,-25046.987,0.609442802,0.779142153,0.501577692,20760.20616,0.638291787,20761.77563,1.99909869,0.128214288,0.617456278,-64385.70669,-0.2469087,64386.92833,0.653383764,0.811301286,0.399709546,31784.63022,0.514102844,31785.55854
2310,A,7,gpm505,4974.48,2.96E-13,1,9.87E-13,1,1.23E-12,1,11.06256074,3.187635718,-0.11112756,13904.31724,-0.409570395,-13915.58999,0.68686623,0.825943785,0.500713714,10901.67375,0.613246889,10901.67443,2.040336012,0.008003266,0.491708216,5864.140023,-0.290992443,-5861.714734,0.596374673,0.721479057,0.345753176,6774.663285,0.446145418,6774.663578
2311,A,7,AY109968,4983.74,-1.97E-13,1,-1.48E-13,1,-1.48E-13,1,11.81364349,1.169539193,-0.143675123,-256.8759068,0.168358939,263.280484,0.708372604,1.194964718,0.479193519,257.1724471,0.735388599,257.2098122,2.535872696,0.484570679,0.039399174,101.2977666,-0.314970571,-102.6840136,0.477006749,0.707580009,0.318397851,91.39740385,0.451880618,91.45760698
2312,A,7,gpm445b,4991.92,9.87E-14,1,-4.94E-14,1,4.94E-14,1,11.22320025,1.598912223,-0.082531535,172.0436937,0.16041857,-165.4980801,0.686086844,1.075918275,0.510538169,207.6239313,0.719915942,207.654465,1.976286799,1.046790035,0.546737367,71.69586727,-0.932919678,-71.98793588,0.686725959,0.856966853,0.407006873,134.8675211,0.537202848,134.8918121
2313,A,7,umc1983,4999.34,0,1,-1.97E-13,1,-2.47E-13,1,11.81842484,1.386438924,-0.015306208,-1219.136964,-0.009817933,1214.107164,0.725234615,0.920673664,0.496917561,674.3973055,0.643364617,674.4162019,2.558795114,0.220302817,0.086325634,238.5770151,-0.194501632,-246.129638,0.593640399,0.727999235,0.387873838,389.3572786,0.504610577,389.4367639
2314,A,7,umc2142,5001.34,0,1,0,1,0,1,11.6939608,1.510926597,-0.391662689,2419.450496,0.272719249,-2242.640952,0.69193597,0.8946751,0.533071648,3698.995018,0.66960521,3713.140088,2.521540656,0.257491405,0.288133873,-826.7004903,-0.418728856,739.922904,0.62571392,0.771236423,0.416520431,3069.150337,0.541568098,3089.379133
2315,A,7,umc1138,5002.74,1.38E-11,1,4.39E-12,1,3.95E-12,1,10.49139551,2.724023172,-0.475532692,37826357.58,0.45991537,-37828562.07,1.307062966,1.424877198,0.56374204,34862680.68,0.689955466,34862680.8,3.250224395,-0.471252338,0.32679511,-22929276.73,-0.479691173,22929287.56,1.119072487,1.195641252,0.399211955,30009234.21,0.511663025,30009234.31
2316,A,7,IDP872,5005.01,4.94E-14,1,-1.48E-13,1,-1.48E-13,1,11.69446753,1.556449538,-0.396419562,1323.6994,0.394078214,-2336.616579,0.691999646,0.922000484,0.542541999,928.7412852,0.675718807,1583.607382,2.521661281,0.313941354,0.318546736,-2598.792268,-0.551760662,2775.684494,0.593362245,0.74216816,0.394867811,1477.155307,0.514698757,1836.812356
2317,A,7,umc1787,5007.44,-9.68E-12,1,-1.41E-10,1,-1.45E-10,1,10.03361284,4.167714256,-0.469998362,138804787,-0.551784751,-138800878.4,1.385239664,1.453408108,0.550003077,97748572.57,0.669810627,97748572.62,5.460620367,-3.557524527,0.365532037,-240730103.6,0.116716041,240729949,1.654984354,1.715689337,0.348909699,127741488.8,0.460825682,127741488.8
2318,A,7,umc2092,5007.94,7.41E-13,1,5.04E-12,1,8.84E-12,1,11.61653352,2.836890343,-0.119828979,-181717.4885,-1.00198199,181699.2275,0.721793928,0.850022434,0.491500936,429246.583,0.615665044,429246.5832,2.488818713,-0.43964992,0.09889517,222131.955,0.296141363,-222128.5981,0.553965741,0.709062876,0.352264201,217409.7288,0.459861048,217409.729
2319,A,7,IDP172,5007.98,-4.94E-14,1,0,1,0,1,11.69459202,2.772467063,-0.396609278,48365.21473,-0.70196012,-59888.61346,0.691979543,0.825669103,0.542564836,33935.45358,0.655893157,34704.63188,2.52160736,-0.465165637,0.318677231,-94915.51821,0.065800676,96687.00226,0.529006383,0.684455093,0.35204435,48100.12152,0.454631773,48435.2463
2320,A,7,IDP2411,5009.34,-4.94E-14,1,-9.87E-14,1,-9.87E-14,1,11.69453632,2.544404632,-0.396462768,2163.192655,-0.644753694,-4274.785238,0.691982919,0.813033886,0.542526531,1517.69851,0.667774452,2956.069413,2.521660428,-0.386957712,0.318523446,-4246.612988,0.072041747,3393.48153,0.536149081,0.670721648,0.356788117,2180.898698,0.459600568,3032.766553
2321,A,7,gpm781,5010.81,-9.87E-14,1,0,1,-4.94E-14,1,11.33116793,3.293992162,-0.151936401,1455.973841,-0.980420435,-4705.995447,0.824179875,0.9308638,0.522974459,1023.646528,0.637824728,1346.222504,2.728077937,-0.674117247,0.169540579,-1292.819157,0.262314493,646.1343002,0.618726173,0.761501646,0.3777085,1220.449263,0.481975723,1684.650464
2322,A,7,IDP754,5011.4,-4.94E-14,1,0,1,9.87E-14,1,11.44919912,3.055594627,-0.210587671,3115.339848,-0.949912676,-9837.859231,0.887487086,0.985168307,0.528585518,2306.177527,0.645911172,2931.403773,2.716712953,-0.658778167,0.159138123,-2946.386856,0.263570244,1153.184837,0.655619137,0.786734834,0.385327321,2718.495118,0.488165758,3765.511619
2323,A,7,gpm860,5011.75,-4.94E-14,1,-4.94E-14,1,-4.94E-14,1,11.51205551,3.000714167,-0.225467327,3018.236259,-0.955223816,-5869.315078,0.86668189,0.966702235,0.556888115,1972.251095,0.674037824,4018.957299,2.631864657,-0.582829827,0.196661187,-2373.599819,0.174973019,2700.017036,0.646774978,0.773714906,0.387235618,2309.934586,0.490508587,3234.412399
2324,A,7,umc258,5014.04,4.94E-14,1,-1.97E-13,1,-1.48E-13,1,11.62606178,3.065047253,-0.31816225,1772.878724,-1.065476526,-2340.386078,1.227447648,1.311892636,0.691580693,690.8297052,0.782095011,1234.80517,2.86002189,-0.853660262,0.026535404,-775.5776124,0.341593098,1276.84544,0.905195387,1.044477694,0.508295046,957.871976,0.611235147,1256.038597
2325,A,7,isu86,5017.54,0,1,-9.87E-14,1,-9.87E-14,1,11.55882483,2.978193593,-0.219950358,5.503285979,-1.041705062,-16.57677494,1.239800823,1.324734897,0.693154062,5.234707304,0.791043503,6.271097346,2.876888947,-0.654781151,0.025971705,-4.899306512,0.262701498,0.629744371,0.972343057,1.096958127,0.540975408,6.583066599,0.646154084,9.000494316
2326,A,7,IDP3954,5018.4,-4.94E-14,1,9.87E-14,1,1.48E-13,1,11.97597792,2.276917002,-0.490990487,4129.553939,-0.538917748,-10122.9885,0.956394734,1.05955525,0.578710341,2650.087131,0.696854427,6210.785145,2.726002661,-0.464216346,0.138519116,-8289.342982,0.136750684,7360.372032,0.726203878,0.837907519,0.418255475,4493.219801,0.516140993,6360.323737
2327,A,7,IDP3933,5019.33,-9.87E-14,1,-9.87E-14,1,0,1,12.01624868,2.263042636,-0.52321664,3926.675281,-0.620903486,-4379.574049,0.907757421,1.020031539,0.541379671,2413.265416,0.662809166,5582.090767,2.782966572,-0.560321195,0.112072636,-7743.842205,0.152229608,8844.800321,0.75611737,0.874750709,0.430112916,4169.689352,0.531166219,5458.991772
2328,A,7,mmp21,5020.34,4.94E-14,1,4.94E-14,1,4.94E-14,1,11.57226029,3.265573218,-0.547002319,3247.437422,-0.930405703,-4206.251868,1.239247792,1.327610535,0.698649138,1096.345987,0.790489142,1380.144217,2.875957011,-0.599630178,-0.024230204,-349.4401513,0.188329831,365.5957848,0.873001143,0.982007183,0.495066423,920.59359,0.589751039,1164.086589
2329,A,7,IDP1424,5026.23,0,1,4.94E-14,1,1.48E-13,1,11.57375667,2.793136156,-0.20156319,110.0785361,-1.200420014,-117.0898513,1.239046456,1.324489694,0.695215825,79.62778315,0.805800793,162.1096981,2.875747444,-0.474469909,0.037895853,-246.4853172,0.115598905,207.8513451,0.925463505,1.026270109,0.515502317,154.2837539,0.623197308,205.6927953
2330,A,7,ufg54,5035.54,0,1,9.87E-14,1,1.48E-13,1,12.15395084,2.214704448,-0.306413658,-1199.451424,-0.819207235,-577525.1784,0.85325153,0.970116296,0.508855028,496.0906074,0.636001231,340152.9776,2.5887796,-0.264291607,-0.010492055,144.4579808,0.247246557,-89421.8437,0.719754155,0.846073807,0.430602354,253.3778661,0.539094419,335465.0579
2331,A,7,ufg65,5035.74,-4.94E-14,1,-9.87E-14,1,-9.87E-14,1,12.15481441,2.290625253,-0.30687573,-1235.385211,-0.859280296,-314892.1687,0.853347897,0.975747448,0.508880704,510.9684296,0.633009957,155888.6715,2.588884887,-0.255238139,-0.010529254,148.7570965,0.251311407,-83895.07468,0.707310458,0.837561892,0.423143344,256.5202549,0.529409531,163790.2916
2332,A,7,gpm793,5039.55,4.94E-14,1,0,1,-4.94E-14,1,11.57209442,2.843265426,-0.298746712,6.711332959,-0.951592697,-11.47843442,1.23939666,1.339171377,0.700597948,3.174807998,0.800681912,4.593559557,2.876176906,-0.400413365,0.042756953,-4.968151485,0.046586131,0.107917136,0.893614623,0.999104599,0.500658817,4.032288511,0.597032726,6.584284328
2333,A,7,cdo412b,5040.44,0,1,4.94E-14,1,0,1,11.05931595,3.356962786,-0.02750242,21151.6744,-1.392650943,-5038.779079,1.159513105,1.265600083,0.638515032,14499.82486,0.745953079,16086.99838,2.627892038,-0.152192004,0.101632133,2784.65656,-0.024794656,-11498.66536,0.946941039,1.051368479,0.510043816,9318.700174,0.609826026,13940.99674
2334,A,7,bnlg1808,5041.34,-9.87E-14,1,0,1,-9.87E-14,1,11.57210632,2.843608415,-0.198710069,2378.524763,-1.153813407,37661.22307,1.239387513,1.339150649,0.691445046,4257.859015,0.792978142,22334.50275,2.876177704,-0.398652039,0.010260771,-577.228297,0.082464828,-79862.68979,0.910808157,1.018315193,0.507116585,3504.775651,0.605729322,47803.11501
2335,A,7,umc116a,5043.94,4.94E-14,1,-4.94E-14,1,4.94E-14,1,11.57210122,2.448158964,-0.242305208,1937.104482,-1.000275545,454.1095902,1.239385762,1.334090081,0.699919083,1861.419804,0.78568285,2119.093848,2.876204131,-0.38088974,0.03836452,-1330.946729,0.043595184,331.0686718,0.843824129,0.944124528,0.472715225,1753.395966,0.560637686,2089.078841
2336,A,7,mmp127,5045.24,0,1,4.94E-14,1,0,1,11.57207158,2.583363994,-0.227918774,4812.849744,-1.128717636,-2567.101858,1.239385681,1.338152609,0.69358414,3158.075133,0.790632791,3917.692587,2.876230386,-0.432163535,0.025768165,-3604.822619,0.067017906,3465.566372,0.862581234,0.965932691,0.480266205,3930.637172,0.573314312,4385.376157
2337,A,7,gpm30b,5046.76,2.25E-11,1,-4.48E-11,1,-5.51E-11,1,10.0035549,4.165605107,-0.253350939,10316817996,-0.907396896,-10316841556,1.54472951,1.614173866,0.704763451,6063085117,0.792925,6063085120,4.966806613,-2.655586933,0.064171109,-13748721988,-0.026718676,13748829218,1.442157185,1.501994603,0.472438894,7701901049,0.559909444,7701901049
2338,A,7,IDP1977,5046.77,4.94E-14,1,9.87E-14,1,4.94E-14,1,11.57194456,2.673519545,-0.201544335,56730712.05,-1.072306948,-56173900.54,1.239493848,1.327745874,0.695151892,41121023.24,0.796508481,41191521.83,2.877018768,-0.481343054,0.036372919,-126373363.6,0.03330285,127135835.1,0.914945747,1.016389921,0.509399618,78420082.27,0.614630738,78440026.01
2339,A,7,gpm100a,5046.78,0,1,4.94E-14,1,4.94E-14,1,11.4594468,2.983284324,-0.101596264,1299015.118,-0.945933803,-1364820.334,1.427586183,1.502999942,0.769836362,12588400.11,0.851298333,12588449.46,2.613775634,-0.248661854,0.134311553,2576168.944,-0.118995575,-2561743.857,1.265151967,1.347805062,0.670473457,9379597.977,0.759082759,9379622.665
2340,A,7,gpm788a,5051.57,-1.48E-13,1,-3.95E-13,1,-3.95E-13,1,10.95541087,3.299787114,0.326579573,-846.7049366,-1.565867322,854.3795693,1.215230219,1.324745553,0.655423096,1945.074533,0.762681874,1945.079167,2.073420952,0.48067635,0.290207001,1101.609869,-0.263008484,-1106.40103,1.187710497,1.26711605,0.612434683,1128.66532,0.69192192,1128.681473
2341,A,7,gpm647,5052.45,9.87E-14,1,1.97E-13,1,1.97E-13,1,11.46360529,2.582268859,-0.122293248,7824.965713,-0.54041339,-8396.365974,1.422823839,1.513293639,0.773388685,13444.90615,0.86094838,13446.23225,2.613281142,-0.026464432,0.179359666,-20216.99462,-0.261417342,20206.14202,1.257729316,1.339874399,0.667578186,18201.25956,0.756062781,18202.26517
2342,A,7,umc1713,5053.46,9.87E-14,1,9.87E-14,1,9.87E-14,1,11.67808339,2.184863721,-0.30953437,1653802.842,-0.522324172,-1644319.676,0.964522362,1.098548267,0.556464717,3230622.909,0.677294055,3230948.766,2.2015655,0.453191054,0.333329387,642873.5184,-0.340804722,-687418.9369,0.918823163,1.011219705,0.501599911,1378958.871,0.594444667,1380189.805
2343,A,7,IDP574,5057.59,1.48E-13,1,1.97E-13,1,2.96E-13,1,11.28230113,2.691723666,-0.05475706,4171.61988,-0.954506565,-4170.28411,2.563098604,2.611105407,1.240129685,19146.95483,1.304519666,19151.54775,2.061492012,0.551803568,0.445963808,1562.706242,-0.399431665,-2150.047236,1.895283943,1.947036273,0.917754949,12958.02587,0.980926016,12974.29795
2344,A,7,gpm662b,5057.74,0,1,-4.94E-14,1,-4.94E-14,1,11.79971062,2.197979986,-0.388779996,240731.9185,-0.504998217,-250489.0119,0.953480089,1.065708767,0.572447586,108543.5163,0.667997394,109305.0222,2.266476331,0.225737941,0.359642832,-89567.9806,-0.640008264,100200.5036,0.816164952,0.891296607,0.450360227,114081.4601,0.538549252,114248.1246
2345,A,7,gpm296c,5057.95,0,1,-4.94E-14,1,0,1,11.81891418,1.969305068,-0.451708511,2045.495012,-0.504294298,465.3179768,0.94729815,1.05563825,0.573605236,1058.208441,0.664477641,5877.459572,2.252128607,0.222735785,0.388647974,-689.0678262,-0.767556428,6562.134832,0.829603917,0.904535909,0.458299751,1074.795975,0.560080731,3339.30752
2346,A,7,bcd926a,5062.46,0,1,-4.94E-14,1,-4.94E-14,1,11.78888237,1.859023398,-0.375891952,138.2375399,-0.491413063,51301.32018,0.939956024,1.05285418,0.565275823,60.89010543,0.695066159,29379.27262,2.23607552,0.230868529,0.373697462,-53.96765864,-0.256125547,13.79906837,0.954307433,1.046327908,0.525202084,81.17272459,0.625498596,26606.5399
2347,A,7,bnl15.21,5064.96,0,1,1.97E-13,1,2.47E-13,1,11.78889774,1.882470378,-0.375887627,134.2278125,-0.500153204,-126.1307382,0.939959967,1.052408775,0.565277131,59.18759363,0.695049849,59.31829541,2.236081838,0.236675191,0.373687899,-52.28626784,-0.259021674,52.05002408,0.962788705,1.054742317,0.529870083,79.65067325,0.630829026,79.7330433
2348,A,7,bnl5.46c,5065.66,0,1,-1.97E-13,1,-1.48E-13,1,11.7628859,1.907685742,-0.369287309,143.2966886,-0.50629069,-135.563711,0.937819033,1.050589168,0.563199667,60.85411016,0.693388693,60.96065418,2.239227501,0.233930145,0.374084039,-58.5782606,-0.259586166,58.31496926,0.919072199,1.006507055,0.504869227,80.42276234,0.60099673,80.4847048
2349,A,7,mmp177c,5069.76,4.94E-14,1,9.87E-14,1,9.87E-14,1,11.78883589,1.818699832,-0.375888037,1321.583119,-0.230954722,-840.1193374,0.939964382,1.055349716,0.565277242,583.8789504,0.696309291,1827.423014,2.236106226,0.105235315,0.373687845,-512.7766703,-0.139401774,1194.622112,0.897984793,0.997699393,0.49420309,733.4110376,0.58887169,1376.52965
2350,A,7,umc1450,5070.96,-4.44E-13,1,4.94E-14,1,-1.97E-13,1,11.7874056,1.944500529,-0.339725699,41793.7561,-0.326455442,-41836.32364,0.939834096,1.062385573,0.567990417,31088.58149,0.701457988,31088.71088,2.236733149,0.248339226,0.383551308,-25074.54594,-0.21989043,25061.044,0.826922635,0.912099847,0.455766721,31710.83173,0.540152476,31710.92739
2351,A,7,IDP75,5073.06,4.94E-14,1,9.87E-14,1,1.48E-13,1,11.7266927,2.119846572,-0.25446243,357.6744678,-0.464925067,-56112.20222,1.027129721,1.230151196,0.599462616,2922.034122,0.739687203,167584.347,2.319785461,0.267476864,0.335031069,-5687.118409,-0.211559631,-37233.80235,0.867255203,1.000806948,0.471765805,5013.66401,0.562310962,128274.5429
2352,A,7,umc1987a,5073.07,-4.94E-14,1,-9.87E-14,1,-1.48E-13,1,11.73046055,1.892852016,-0.259242858,326.798333,-0.359785852,263510.3627,1.022971368,1.132418369,0.59759112,2826.309443,0.723078619,709237.3013,2.310047583,0.191099056,0.341649876,-5371.936347,-0.172420952,-217764.0824,0.881086742,0.960555312,0.479359738,4915.130886,0.561189935,594214.7989
2353,A,7,IDP96,5074.07,-4.94E-14,1,9.87E-14,1,4.94E-14,1,10.56083353,3.231585559,0.374021231,11706.47562,-1.049509749,-13357.79814,1.078672756,1.185886205,0.524597838,7107.431765,0.66388548,7471.846422,2.597854315,-0.147491511,0.218416445,-14933.90833,-0.040948214,15109.45522,0.970454042,1.048738297,0.507354963,8519.796582,0.586585303,8692.958049
2354,A,7,mmp46,5074.67,9.87E-14,1,-9.87E-14,1,-9.87E-14,1,11.66036216,2.070460596,-0.334742899,6377.60842,-0.33072054,-6440.429935,0.840876775,0.976362191,0.525127688,3640.214572,0.667342673,3643.332201,2.148119225,0.334033125,0.444569338,-3018.487657,-0.279473481,3001.849384,0.832265432,0.925492858,0.459815564,3611.616371,0.551387158,3614.072029
2355,A,7,bnlg1070,5077.77,-6.91E-13,1,2.27E-12,1,1.68E-12,1,11.44256428,2.581373829,-0.11290819,59078.21874,-0.887981939,-59176.40949,1.242224218,1.324055989,0.693590919,44179.26506,0.804620638,44179.53379,2.482742007,-0.149805715,0.2550014,-139486.3955,0.010759133,139478.7814,1.113634227,1.197819865,0.59650158,84383.07121,0.682973344,84383.21129
2356,A,7,bnlg434,5078.37,-4.94E-14,1,0,1,-4.94E-14,1,11.29931378,2.644323575,-0.001343344,3082.13499,-1.388203797,108530.698,1.639459509,1.697932242,0.869257048,9506.65403,0.96618673,35384.33514,2.742521818,-0.40680129,0.092672677,-15027.91515,0.123614075,804.7601806,1.286833826,1.355207169,0.675870722,13741.62564,0.761244012,35221.55761
2357,A,7,gpm248,5078.69,0,1,0,1,0,1,11.29925631,2.924031603,0.007730747,1323.2248,-0.925433158,-30314.31454,1.63943742,1.693360862,0.869512039,2085.667873,0.942529858,18745.73781,2.742517215,-0.549237491,0.096650163,-6846.398115,0.027916893,18659.32297,1.12906092,1.190736568,0.593163066,4556.375632,0.661424176,10723.97309
2358,A,7,mbd108,5080.09,0,1,0,1,0,1,11.29820606,2.619695737,-0.084713649,23177.7029,-0.975001937,-19247.1697,1.640156303,1.698075126,0.868424077,14787.86447,0.966580398,14919.73467,2.743059921,-0.402859079,0.07343496,-5081.426032,0.219840603,2262.151748,1.264112073,1.33131098,0.664331287,14259.07154,0.741865307,14511.72095
2359,A,7,gpm566d,5082.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2360,A,7,IDP1500,5085.73,0,1,-1.48E-13,1,-1.48E-13,1,11.75853755,2.311890669,-0.342235555,905.0756202,-0.507286401,-2636.845849,1.290264943,1.381405678,0.719111483,950.6267395,0.820118098,2080.330395,2.85382212,-0.454206497,0.07701817,-2248.253328,0.107430303,1909.38005,1.057241935,1.157778066,0.576289561,1427.950415,0.669084811,2229.203873
2361,A,7,gpm307a,5087.15,4.94E-14,1,0,1,0,1,12.48516459,1.925528755,-0.669308705,-1340.555545,-0.265553253,-688.9319061,1.339209502,1.419333843,0.735740642,2361.52087,0.812547626,2698.636442,2.743472927,-0.511728879,0.100015508,-2390.628857,-0.046321585,3276.818393,0.894304153,0.978816184,0.483606373,2581.076773,0.557705765,2659.925753
2362,A,7,brd103,5091.75,-6.22E-12,1,-1.90E-11,1,-3.00E-11,1,12.49038173,1.579712288,-0.669349467,-35089.52961,-0.344516964,35092.10895,1.34358911,1.431359786,0.735732224,38800.85334,0.836313232,38800.85342,2.747171081,-0.347398149,0.100026587,-25996.06783,0.101103688,25993.06079,1.099331251,1.199337385,0.592525528,43911.39163,0.685549439,43911.3918
2363,A,7,gpm260b,5095.01,-2.57E-12,1,-7.04E-11,1,-6.83E-11,1,11.19581016,2.905590295,-0.460039058,11710590.14,-0.4542206,-11711382.73,1.13624291,1.230195766,0.599333954,7889419.542,0.696832675,7889419.719,4.173323269,-1.828169044,0.22672465,-24422620.18,-0.247640901,24423670.43,1.228759775,1.297537171,0.458884547,13719712.53,0.558881045,13719712.56
2364,A,7,IDP3960,5097.04,-1.48E-13,1,0,1,0,1,11.99939315,2.158329954,-0.476057693,944.1135046,-0.57187752,-1399.452548,1.010212768,1.116009934,0.60220578,634.7359804,0.71886128,1111.617279,2.547406073,-0.175925262,0.231379439,-1952.714795,0.005253543,1512.570136,0.817747997,0.92008627,0.459925296,1102.971667,0.553129267,1413.192157
2365,A,7,IDP358,5099.92,-9.87E-14,1,4.94E-14,1,4.94E-14,1,11.99940977,2.308360179,-0.476057672,2433.396583,-0.421904669,-7825.391797,1.010212636,1.111937428,0.602205702,1635.873085,0.712450897,2850.197256,2.54737165,-0.232135424,0.231379429,-5031.81785,-0.012750843,4802.152438,0.889697726,1.000783715,0.500391921,3092.116625,0.601497732,3773.117128
2366,A,7,mmp152,5100.47,-9.39E-10,1,-1.47E-08,1,-1.10E-08,1,11.85217461,2.422808922,-0.476057669,14870569.28,-0.69766277,-14870567.52,1.015052237,1.115987251,0.602205756,9996409.649,0.718374413,9996409.649,2.85178138,-0.576299012,0.231379428,-30745008.69,0.039854982,30745007.26,0.82844896,0.931735474,0.45596957,17215514.76,0.55001621,17215514.76
2367,A,7,AY110374,5102.27,-0.069622852,1,-1.100856516,1,-1.561633806,1,11.99942318,2.042870932,-0.426511388,298.3042674,-0.598486874,NA,1.006969679,1.131421395,0.588123803,394.6503285,0.699661204,NA,2.547340636,-0.105556412,0.198018751,-577.3470418,-0.00520599,NA,0.861903309,0.984438161,0.480908666,532.7075444,0.58244672,NA
2368,A,7,sdg116a,5106.96,4.41E-10,1,-4.33E-11,1,2.85E-10,1,19.21898743,-5.137798902,-0.636297146,-1516637871,-0.4289295,1516634784,3.82047542,3.848233075,0.558857298,824553856.7,0.690145037,824553856.7,0.770022524,1.575868359,0.181344018,365697149.8,0.064195074,-365697662,2.447178868,2.485756736,0.486410481,481101504.2,0.587165806,481101504.2
2369,A,7,gpm408c,5107.05,1.97E-13,1,9.87E-14,1,2.96E-13,1,12.82118799,1.25970439,-0.636297195,-3939002.368,-0.427821859,3926885.987,0.989169492,1.091146476,0.558857377,2141526.241,0.689886311,2141652.534,2.312683004,0.030683307,0.181343908,949786.5243,0.065448705,-951225.2764,0.906720434,1.007105131,0.488959005,1256060.345,0.590066778,1256263.038
