"","names","allpos","pval"
"1874","gpm560",4108.7,0.0661244160555501
"1875","nnr2",4114.58,0.117695666320703
"1876","umc1072",4115.08,0.0820875620958541
"1877","AY110369",4115.48,0.274193764451603
"1878","mmp118",4116.38,0.109831211160104
"1879","bnl5.24a",4124.48,0.564026746226484
"1880","IDP1491",4131.42,0.580571762904074
"1881","IDP181",4134.78,0.703156748906448
"1882","umc1792",4140.88,0.0225335576541231
"1883","AY110413",4145.88,0.0224694076679881
"1884","IDP4002",4146.23,0.0492560857647798
"1885","npi288a",4147.68,0.00961336384041056
"1886","gpm719",4150.44,0.0194304748228827
"1887","umc57d",4153.58,0.321061081169161
"1888","umc1225",4156.48,0.44002232179235
"1889","AY110182",4158.68,0.455960292836086
"1890","mmp175",4160.48,0.867380318264059
"1891","gpm535",4162.45,0.633146257682074
"1892","IDP646",4163.31,0.595923336633676
"1893","IDP141",4167.03,0.737785942105134
"1894","AY105910",4171.78,0.0329529308515286
"1895","IDP471",4172.11,0.0859485849355439
"1896","IDP3836",4174.45,0.0659011060844408
"1897","umc104b",4175.18,0.166350513002062
"1898","IDP1955",4176.88,0.192944833151495
"1899","nfd109",4178.01,0.186847777500608
"1900","gpm858c",4178.13,0.173591781769643
"1901","AW065811",4179.38,0.419770205653386
"1902","phi10017",4184.48,0.141012263018017
"1903","gpm855",4187.17,0.047268279795745
"1904","umc2307",4187.68,0.139259418454716
"1905","gpm118a",4188.79,0.110327701725158
"1906","umc1153",4191.78,0.706274646387403
"1907","gpm596",4192.46,0.84955897599705
"1908","IDP217",4198.1,0.0668284206045479
"1909","umc49f",4205,0.00170883116439713
"1910","isu139",4222.3,2.68564039963559e-05
"1911","umc1143",4222.5,0.000100864291344926
"1912","gpm539a",4224.2,0.0874050051294176
"1913","bnlg161b",4228.2,0.204558648836274
"1914","umc2310",4232.6,0.700237157191439
"1915","umc2309",4232.8,0.340423194488867
"1916","IDP447",4237.44,0.316794798483383
"1917","gpm317",4240.86,0.0171500151418117
"1918","gpm383a",4240.87,0.0385144969756739
"1919","IDP3778",4241.73,0.101107618183126
"1920","gpm885",4241.77,0.115049074896077
"1921","agrp144",4254.01,0.178932331122425
"1922","gpm308b",4262.8,0.493938553211885
"1923","gpm304a",4263.71,0.56860224656995
"1924","IDP360",4268.11,0.448049096967595
"1925","AY110100",4268.61,0.105949355271488
"1926","gpm166",4271.41,0.799552874902014
"1927","IDP1664",4271.42,0.545161808232687
"1928","hon104b",4271.55,0.743293389156533
"1929","gpm170",4271.68,0.803043428478748
"1930","gpm103",4272.2,0.706312235478993
"1931","isu85a",4272.72,0.452340282554207
"1932","gpm841",4272.97,0.107081054025304
"1933","gpm537",4273.75,0.105642341330893
"1934","umc1606",4274.22,0.0493632544903394
"1935","gpm399a",4275.3,0.132338891768924
"1936","cdo1173c",4276.12,0.289309009042485
"1937","umc2311",4276.52,0.498220325215112
"1938","IDP1988",4276.53,0.163289764118382
"1939","mmp163",4276.83,0.257289698960767
"1940","bnlg1371",4277.73,0.0576726226580065
"1941","bnl6.29a",4278.33,0.131457787361297
"1942","gpm216b",4278.9,0.0525605208016978
"1943","gpm318",4279.22,0.121182344060401
"1944","umc2312",4280.83,0.124877803431271
"1945","gpm453",4280.86,0.0279609734300105
"1946","bnlg1867",4283.33,0.0151179593688825
"1947","mmp13",4284.63,0.00400762172180003
"1948","umc1229",4285.73,0.0170645318838175
"1949","gpm116b",4288.52,0.0471472258611219
"1950","gpm491",4290.31,0.00520579234634333
"1951","php20528",4290.53,0.0912524406554494
"1952","cdo545",4291.93,0.0389229597413333
"1953","gpm320a",4292.76,0.0603458525929749
"1954","mez1",4293.09,0.0310557701684671
"1955","IDP184",4298.36,0.0185388803413177
"1956","IDP1627",4299,0.153913175464634
"1957","IDP105",4299.01,0.15868302971301
"1958","IDP2582a",4299.48,0.234236408015931
"1959","uck1",4301.04,0.70555816600867
"1960","IDP301",4302.16,0.556042765997883
"1961","umc2074",4303.04,0.36406925538593
"1962","AY107121",4303.44,0.394321707872508
"1963","umc1133",4303.64,0.570830310697332
"1964","umc2315",4303.84,0.346560694350116
"1965","umc2314",4304.34,0.417870050094974
"1966","IDP778",4306.94,0.597071847243005
"1967","mmp76",4308.84,0.920242971897243
"1968","ufg69",4309.84,0.743728868348974
"1969","IDP139",4310.27,0.867497191762529
"1970","bnlg1188",4310.51,0.749790717683232
"1971","mmp20",4310.94,0.875138995109855
"1972","gpm703",4312.36,0.755335524183365
"1973","mmp10",4315.44,0.763219629853741
"1974","IDP224",4321.2,0.90047939355391
"1975","mmp4",4321.24,0.768871015565875
"1976","gpm93a",4323.01,0.882251160177965
"1977","mmp108b",4323.34,0.390822185778399
"1978","gpm414b",4323.41,0.588640638515262
"1979","IDP2572b",4324.43,0.252142560370238
"1980","y1",4325.54,0.566596519014632
"1981","rz444e",4328.74,0.244959539987372
"1982","agrr189",4329.54,0.0582607663146826
"1983","umc1006",4330.04,0.160650541789022
"1984","IDP3839",4330.09,0.111522384430798
"1985","mir1",4332.14,0.108349449468989
"1986","rz242a",4332.84,0.0359808257480391
"1987","IDP350",4339.29,0.0252068397639863
"1988","sdg102c",4344.28,0.045788764932962
"1989","mmp117",4344.54,0.0390828211830045
"1990","mmp51",4348.24,0.00879384450686782
"1991","IDP1430",4349.86,0.0161684869471613
"1992","gpm99a",4349.98,0.0402650600126131
"1993","gpm585",4349.99,0.0693310076003734
"1994","gpm468a",4350,0.065055061016557
"1995","gpm347",4350.52,0.27376866211537
"1996","IDP2424",4350.76,0.0166224208424952
"1997","psr129b",4352.96,0.000426555815386642
"1998","bnlg2191",4353.76,0.000537855809446097
"1999","gpm246a",4356.16,0.00304789333331479
"2000","gpm604a",4356.19,0.00635875221408788
"2001","IDP1654",4357.35,0.0117520366169062
"2002","mmp65",4357.66,0.000189670387350516
"2003","IDP501",4358.19,0.00142990111078556
"2004","IDP2453",4358.62,0.00114828415109236
"2005","sbp3",4358.76,0.000145129625143681
"2006","IDP587",4359.42,0.0717543466923669
"2007","IDP2428",4360.11,0.0389592328358761
"2008","gpm809a",4362.33,0.00366364844997447
"2009","gpm661b",4362.89,0.00227947150927066
"2010","IDP133",4365.67,0.0217666516201531
"2011","IDP392",4367.47,0.00167366425258986
"2012","IDP1474",4369.19,0.00164652625192796
"2013","umc1887",4371.86,0.000201034718818383
"2014","gpm138a",4372.15,0.000186875630777683
"2015","AY104775",4372.66,0.000115154789309346
"2016","gpm137b",4372.67,5.55189436579617e-06
"2017","AY111964",4376.27,2.73246171489383e-05
"2018","gpm486a",4376.84,1.45200759962272e-05
"2019","umc65a",4386.97,0.000139018498131804
"2020","gpm363c",4387.78,0.00262083098942467
"2021","umc1796",4394.57,0.000139355790533924
"2022","umc1918",4394.97,0.000515517304635837
"2023","IDP2138",4395.38,0.000103308866365337
"2024","rz476d",4396.37,0.000279548189359491
"2025","IDP613",4397.03,1.54467733048946e-07
"2026","gpm390a",4397.34,1.40573508122799e-06
"2027","gpm824",4397.42,2.55108120850167e-07
"2028","AY108825",4397.6,1.17682274702879e-06
"2029","npi223a",4401.37,6.08866872475744e-08
"2030","umc1105",4404.07,1.61731028569534e-08
"2031","umc1979",4405.37,1.08549852440021e-08
"2032","umc1857",4408.27,3.36942032497234e-07
"2033","gpm275b",4410.05,3.76455810857657e-07
"2034","gpm539b",4410.17,5.72690070321791e-06
"2035","gpm581a",4410.48,6.98469417925729e-06
"2036","IDP62",4411.24,6.65032669679988e-05
"2037","IDP344",4412.26,0.00117280224619898
"2038","gpm716h",4415.78,8.66800960031e-05
"2039","gta107b",4416.17,0.000599401434158597
"2040","gta105",4417.82,0.000200800486579666
"2041","gpm674c",4421.09,1.70425707366473e-05
"2042","gpm426c",4421.1,5.35459218342638e-06
"2043","gpm555",4431.61,0.0750443008965921
"2044","umc2006",4433.98,0.713132046715989
"2045","IDP3793",4435.03,0.826275277012986
"2046","gpm74",4440.34,0.0490271875788406
"2047","umc2317",4440.88,0.614836584930788
"2048","IDP564",4441.08,0.800319187755022
"2049","gpm436",4443.49,0.722825017104248
"2050","isu61f",4443.78,0.495607270432192
"2051","IDP202",4444.68,0.869419732496083
"2052","umc21",4445.88,0.500190909062223
"2053","AY107053",4447.39,0.152705274407862
"2054","IDP1699",4448.38,0.107775824127248
"2055","umc2318",4449.78,0.253221156263129
"2056","gpm666c",4450.34,0.815250336346949
"2057","ufg11",4453.18,0.667575329705234
"2058","AY105479",4453.83,0.848605863424007
"2059","gpm498b",4453.97,0.735809690017584
"2060","chr117d",4455.23,0.857809393698429
"2061","bnlg1154",4458.08,0.16987260338093
"2062","umc1250",4459.58,0.650202163381455
"2063","csu481",4466.18,0.933097331675731
"2064","umc1826",4472.78,0.817860788600285
"2065","gpm233",4474.5,0.175038609353547
"2066","gpm269d",4474.51,0.172192718297337
"2067","gpm242",4474.73,0.386805358438265
"2068","zag1",4474.89,0.501729559348639
"2069","gpm750b",4475.52,0.616027125930961
"2070","gpm858a",4476.16,0.767801709417592
"2071","umc1352a",4476.59,0.761659045039875
"2072","gpm844",4477.67,0.621963679883698
"2073","AI665560",4478.29,0.55085123303091
"2074","IDP833",4481.07,0.533883756051804
"2075","umc1413",4482.19,0.312636311847203
"2076","bnlg2249",4483.09,0.239486346244546
"2077","umc1114",4486.79,0.174805824327003
"2078","umc1314",4489.39,0.164923208040296
"2079","IDP129",4492.23,0.15472173748936
"2080","IDP635",4492.24,0.072302329414165
"2081","AY110542",4495.7,0.471978802672946
"2082","gpm926k",4496.17,0.220457093431453
"2083","gpm882",4497.01,0.238196342690907
"2084","gpm250b",4497.02,0.102464784063726
"2085","umc2141",4500.51,0.198592940099559
"2086","gpm712a",4500.67,0.161955280321911
"2087","AY110435",4501.41,0.130699102101346
"2088","umc1379",4502.21,0.0996781975732062
"2089","npi560",4504.31,0.000369580721469864
"2090","umc1388",4507.11,0.00344937096063458
"2091","gpm390b",4507.97,0.00368422147825531
"2092","IDP3886",4511.13,0.00759709382160767
"2093","npi616a",4513.41,0.00214272688969364
"2094","AY110260",4515.81,0.00159307171564871
"2095","gpm109a",4516.09,0.02461410824485
"2096","npi252",4517.11,0.0196906501545538
"2097","gpm599a",4517.96,0.207483533482144
"2098","jpsb107b",4519.11,0.101669520416988
"2099","AY109873",4519.91,0.0331076636381326
"2100","IDP608",4521.94,0.000820745104639475
"2101","gpm709b",4523.75,0.000139727947546353
"2102","umc2321",4524.11,2.02758670495573e-05
"2103","bnlg1702",4525.81,1.21430423383195e-07
"2104","AY110873",4527.01,5.90336219574716e-07
"2105","umc2320",4528.01,7.5938883236093e-06
"2106","gpm410",4528.61,3.56019381519967e-06
"2107","pmg1",4531.01,0.000145706670967582
"2108","gpm579",4531.49,0.000364632715817992
"2109","mbd101b",4532.15,0.000224643881556741
"2110","IDP2375",4536.1,0.00219361567771381
"2111","IDP3897",4537.18,0.00175423147164144
"2112","AY107881",4537.79,0.000483556810879748
"2113","npi608",4547.81,0.0153220731217264
"2114","AW036917",4553,0.067456552268354
"2115","gpm706e",4553.95,0.000641654766715405
"2116","gpm193a",4554.82,0.0155919416626136
"2117","gpm426b",4555.69,0.248710913398218
"2118","gpm652b",4556.47,0.292863494015704
"2119","gpm191",4558.25,0.361962104438985
"2120","IDP874",4561.86,0.684397923858664
"2121","gpm896a",4565.25,0.295794894679536
"2122","uaz400",4567.11,0.182410067633601
"2123","uaz121a",4567.51,0.125755792201896
"2124","mmp145",4572.51,0.110123469599755
"2125","gpm490a",4575.63,0.145826540627899
"2126","bnlg1732",4578.91,0.350734690628236
"2127","gpm765a",4579.13,0.506311887145365
"2128","rz444d",4580.91,0.688968310089949
"2129","IDP1427",4582.81,0.470647095306634
"2130","gpm631",4589.18,0.409398441492747
"2131","umc38a",4590.91,0.467897763960941
"2132","umc1912",4593.81,0.671386839463022
"2133","gpm795",4594.21,0.625834597978319
"2134","gpm186b",4597.08,0.596471748311403
"2135","IDP3915",4598.54,0.684332365065036
"2136","umc1463",4599.01,0.32464810346516
"2137","IDP683",4599.92,0.517582067438624
"2138","gtb101",4601.95,0.0137650502345746
"2139","gpm424c",4602.11,0.130122144169045
"2140","gpm908a",4603.07,0.256019076060045
"2141","umc2162",4603.61,0.45814050951588
"2142","gpm34j",4603.88,0.190684857864201
"2143","gpm796b",4604.36,0.279404828381367
"2144","gpm908b",4604.52,0.42908627174733
"2145","IDP148",4605.94,0.542552036306543
"2146","mmp1",4606.81,0.497921178953499
"2147","umc2322",4609.51,0.518608890125649
"2148","AY104923",4615.41,0.185773345681748
"2149","gpm186a",4617.61,0.0805893028914624
"2150","lim379",4625.51,0.303416618513086
"2151","gpm494",4627.52,0.610126888950754
"2152","gpm922i",4627.53,0.093066799796385
"2153","gpm785",4627.63,0.0889942513539923
"2154","gpm922b",4627.67,0.118486350347696
"2155","gte101",4627.74,0.0939556654491975
"2156","lim151",4628.12,0.0505745042796982
"2157","gpm186c",4628.59,0.136991421522758
"2158","AY105728",4631.52,0.643645868058893
"2159","AY105785",4632.32,0.578970516202747
"2160","IDP481",4633.52,0.725672010278739
"2161","IDP2001",4638.26,0.136797417229746
"2162","gpm299b",4639.47,0.0185392792044341
"2163","gpm776c",4639.48,0.063008186838466
"2164","gpm197a",4640.23,0.231666906806907
"2165","IDP3956",4641.06,0.106303836416824
"2166","asg6a",4646.93,0.0084781840919862
"2167","IDP1406",4647.58,0.044742929522933
"2168","IDP1476",4650.07,0.0223431732867041
"2169","hdt103",4651.34,0.174628970391573
"2170","nfa102a",4652.67,0.111130110284128
"2171","mmp50",4653.63,0.0595476250162542
"2172","gpm10b",4656,0.164008021514367
"2173","mlg3",4657.83,0.563431280962153
"2174","umc1490",4671.63,6.87220258558385e-05
"2175","gpm445a",4672.59,0.000938224184691361
"2176","AY110400",4677.43,1.24623735886509e-07
"2177","npi419a",4686.13,3.55656543127303e-06
"2178","umc2323",4688.63,1.92303005689398e-05
"2179","gpm728a",4692.88,7.01087621512997e-07
"2180","mmp113",4696.93,9.60856716503145e-06
"2181","AY109797",4703.83,3.78291874270076e-07
"2182","AY104289",4706.33,2.42474246237023e-08
"2183","gpm572a",4708.03,1.2093918977385e-08
"2184","gpm239b",4709.93,4.31207446416337e-08
"2185","gpm289b",4712.87,2.75890421619351e-13
"2186","gpm378",4715.19,4.77395900588817e-15
"2187","bnlg1740",4715.73,3.68594044175552e-14
"2188","umc62",4718.93,2.28508989508214e-10
"2189","IDP3790",4725.05,1.54825319420571e-06
"2190","gpm881",4726.95,9.15433347792316e-07
"2191","AY109996",4727.03,6.48563732719154e-08
"2192","npi561",4731.93,7.81168746233352e-06
"2193","gpm814",4734.31,1.10378270026246e-05
"2194","gpm407",4736.74,1.13716642102801e-06
"2195","php20599",4737.93,4.55099239127232e-06
"2196","mmp105",4739.73,7.91053988613566e-06
"2197","gpm838b",4741.53,1.83278493481875e-05
"2198","agp2",4741.54,7.22488012794287e-06
"2199","gpm283a",4743.07,2.91289947274009e-07
"2200","gpm44a",4744.95,2.15098882150322e-07
"2201","chr118",4746.88,4.37580148449079e-07
"2202","gpm717c",4747.84,8.35133634469187e-08
"2203","IDP3823",4749.61,0.00365663577116926
"2204","umc2324",4749.64,0.00246075835923076
"2205","cdo345c",4750.94,0.00143273870811722
"2206","IDP2005",4755,6.53575799457462e-05
"2207","umc2177",4757,2.003663901462e-10
"2208","csu582",4757.7,1.34114941374719e-13
"2209","gpm876",4761.85,3.74150399551354e-09
"2210","IDP1417",4763.42,9.80871350808599e-09
"2211","cka4",4768.8,3.55735567558746e-07
"2212","IDP1402",4768.94,1.01040313116307e-07
"2213","gpm926d",4771.15,3.47438436093528e-05
"2214","IDP1688",4773.44,4.39552277539113e-05
"2215","gpm837",4778.87,7.19417487471397e-07
"2216","umc1642",4782.2,4.46820358490641e-12
"2217","umc1378",4782.4,7.54355466980883e-11
"2218","gpm12",4783.33,1.37247635478843e-08
"2219","IDP106",4786.3,1.00487185239473e-09
"2220","IDP1462",4793.33,0.151758221663314
"2221","IDP3896",4797.06,0.642109914991381
"2222","umc1672",4798.8,0.00138882997477119
"2223","umc1695",4800.6,0.392931434644386
"2224","umc1426",4802.8,0.340047989576702
"2225","gpm339d",4806.41,0.795708690553177
"2226","bnlg2132",4808.3,0.244319217204957
"2227","IDP1692",4823.42,0.562216584349853
"2228","AY104465",4824.1,0.134728931894603
"2229","IDP497",4826.72,0.103811380305047
"2230","AW308691",4841.3,0.0694901037623971
"2231","gpm47",4843.98,0.0985053371069109
"2232","gpm124a",4843.99,0.150088915527343
"2233","gpm442b",4846,0.348384530321159
"2234","umc1159",4847.01,0.154316405084939
"2235","isu84c",4848.31,0.451590634689724
"2236","IDP4082",4848.73,0.858914686130467
"2237","gpm25b",4851.78,0.00117887121613935
"2238","gpm57",4862.5,0.118907655155306
"2239","IDP520",4862.51,0.0631256516277483
"2240","mmp18",4868.42,0.177521590815688
"2241","gpm913a",4869.63,0.31338997533918
"2242","mmp81",4873.52,0.155918799296033
"2243","IDP1624",4874.91,0.00985318415393843
"2244","o2",4877.42,0.0349632650487753
"2245","umc1270",4878.52,0.903820547433804
"2246","gpm281b",4878.64,0.835068880272346
"2247","gpm680",4879.94,0.863108569887544
"2248","gpm408f",4879.95,0.75124077374574
"2249","dmt101",4880.09,0.594187083594653
"2250","his1a",4880.23,0.914190497311657
"2251","umc1632",4881.33,0.86486340797418
"2252","gpm670f",4882.17,0.646470138295602
"2253","umc2325",4882.63,0.803008418013895
"2254","gpm365b",4897.86,0.00445787624970262
"2255","gta101a",4903.53,0.000113687201269919
"2256","gpm34f",4903.68,0.000189119272016702
"2257","gpm804",4906.53,0.00149411747699701
"2258","umc1401",4908.03,0.148965308660355
"2259","umc1986",4908.33,0.106465701842399
"2260","umc2326",4909.83,0.0591141130033171
"2261","mmp75",4910.23,0.0733584971100367
"2262","gpm273b",4910.24,0.0919493222863976
"2263","mmc0162",4910.53,0.139800331667114
"2264","kpp1",4910.83,0.142706770548751
"2265","umc1978",4911.93,0.0385073563316222
"2266","umc2327",4913.03,0.0302067872489525
"2267","sdg101",4913.95,0.178831823963982
"2268","AY105589",4917.43,0.0842948184560389
"2269","gpm836",4920.18,0.0250377765980426
"2270","gpm831",4920.48,0.0237479299624561
"2271","npi600",4922.43,0.00695709764275898
"2272","umc1927",4923.53,0.00349119378899732
"2273","IDP353",4925.51,0.00401226115754871
"2274","gpm620c",4925.53,0.000567065214550744
"2275","crt2",4925.83,0.00519588153688633
"2276","gpm187b",4926.22,0.0375322991680115
"2277","gpm754b",4927.28,0.0603374498935956
"2278","gpm359e",4928.9,0.00593796653234013
"2279","gpm154",4929.07,0.00579588061701297
"2280","gpm231",4929.13,0.00781637865540108
"2281","gpm106b",4929.37,0.0625996565018774
"2282","AY110576",4931.83,0.100593081508323
"2283","IDP767",4933.02,0.0326544032216828
"2284","AY110473",4933.03,0.0302605840862892
"2285","cyp6",4934.93,0.111391575372015
"2286","gpm864a",4935.36,0.105642000344182
"2287","bnlg1094",4935.53,0.0669886259491577
"2288","mmp187",4936.33,0.0100948648285754
"2289","psr371b",4937.63,0.0201375805463535
"2290","AY109061",4937.92,0.0210399430469512
"2291","AY106170",4937.93,0.0183327434197449
"2292","ufg121",4938.14,0.0261707974272534
"2293","umc1879",4938.44,0.00460646528724096
"2294","uaz187",4938.74,0.00543009014195306
"2295","mmp26",4939.44,0.00803920671013647
"2296","bnlg1247",4941.34,0.00114059609634287
"2297","bnlg2233",4941.54,0.000897631196074333
"2298","epl101",4942.28,0.000521518701223078
"2299","vef101a",4942.68,9.63835373279931e-05
"2300","bnlg1380",4943.14,0.000894424699503182
"2301","bnlg1792",4945.44,0.00205746245845917
"2302","bnlg2203",4945.64,0.00287126097591472
"2303","AY109809",4947.54,0.00384693278465054
"2304","hag102",4947.76,0.00272194075944743
"2305","lim333",4950.64,0.00138887500444473
"2306","umc1932",4959.84,1.23509607107275e-05
"2307","gpm117d",4968.38,0.000795867291917718
"2308","gpm143a",4968.57,0.0010641542893578
"2309","IDP311",4968.61,0.0032832321762537
"2310","gpm505",4974.48,0.0616494104134919
"2311","AY109968",4983.74,0.187436005376727
"2312","gpm445b",4991.92,0.0240179824866379
"2313","umc1983",4999.34,0.256661569089539
"2314","umc2142",5001.34,0.284204724645472
"2315","umc1138",5002.74,0.152845390007763
"2316","IDP872",5005.01,0.266078380325105
"2317","umc1787",5007.44,0.707400421554443
"2318","umc2092",5007.94,0.813568001759012
"2319","IDP172",5007.98,0.787583261312894
"2320","IDP2411",5009.34,0.491658540998655
"2321","gpm781",5010.81,0.540426900851131
"2322","IDP754",5011.4,0.513922143339462
"2323","gpm860",5011.75,0.708210795206348
"2324","umc258",5014.04,0.058776447173389
"2325","isu86",5017.54,0.0216532395613502
"2326","IDP3954",5018.4,0.0340209692207745
"2327","IDP3933",5019.33,0.0416146791823103
"2328","mmp21",5020.34,0.0237647508768525
"2329","IDP1424",5026.23,0.305631137727352
"2330","ufg54",5035.54,0.45391106606849
"2331","ufg65",5035.74,0.380820455383333
"2332","gpm793",5039.55,0.0431897890468818
"2333","cdo412b",5040.44,0.041457994136711
"2334","bnlg1808",5041.34,0.199754994074221
"2335","umc116a",5043.94,0.0371719065452574
"2336","mmp127",5045.24,0.0351856716193363
"2337","gpm30b",5046.76,0.277025544346498
"2338","IDP1977",5046.77,0.18010384451758
"2339","gpm100a",5046.78,0.425913021795721
"2340","gpm788a",5051.57,0.124244827361809
"2341","gpm647",5052.45,0.451377733384027
"2342","umc1713",5053.46,0.726022245064473
"2343","IDP574",5057.59,0.10238248103271
"2344","gpm662b",5057.74,0.00262619584862056
"2345","gpm296c",5057.95,0.00271088969425393
"2346","bcd926a",5062.46,8.46083098774431e-05
"2347","bnl15.21",5064.96,0.000214814707919175
"2348","bnl5.46c",5065.66,0.000590216230011431
"2349","mmp177c",5069.76,0.000820106801245113
"2350","umc1450",5070.96,0.000195549061934308
"2351","IDP75",5073.06,0.000268619560776728
"2352","umc1987a",5073.07,0.00045742564543183
"2353","IDP96",5074.07,0.000893266981976115
"2354","mmp46",5074.67,0.000359696743361559
"2355","bnlg1070",5077.77,0.00590021586058997
"2356","bnlg434",5078.37,0.00712025072971467
"2357","gpm248",5078.69,0.00704063809422772
"2358","mbd108",5080.09,0.0848643333963855
"2359","gpm566d",5082.24,0.309417060972458
"2360","IDP1500",5085.73,0.201523471589024
"2361","gpm307a",5087.15,0.319609107250537
"2362","brd103",5091.75,0.258870312404024
"2363","gpm260b",5095.01,0.275337884344751
"2364","IDP3960",5097.04,0.070297582320121
"2365","IDP358",5099.92,0.0770434714552014
"2366","mmp152",5100.47,0.192430069219154
"2367","AY110374",5102.27,0.206159769375487
"2368","sdg116a",5106.96,0.667087809388662
"2369","gpm408c",5107.05,0.472102557590413
"2370","IDP1704",5107.1,0.282462651219493
"2371","IDP836",5107.11,0.0992613283305473
"2372","gpm694a",5107.47,0.00309961400153747
"2373","gpm581b",5107.98,0.00777903845193584
"2374","gpm878a",5108.11,0.0119025765077483
"2375","IDP470",5109.02,0.0151474866305827
"2376","npi389",5109.98,0.000182236451449658
"2377","AY107911",5110.07,0.000713846928658279
"2378","umc56",5116.98,0.0003627990775662
"2379","umc110a",5119.88,0.000107543980344516
"2380","gpm616",5120.02,0.000534455428870428
"2381","gpm915",5120.29,0.000234300304105428
"2382","nfd101a",5120.57,0.00392837808977342
"2383","gpm690",5120.58,0.00701551029863856
"2384","bnlg155",5131.99,0.00962764302715635
"2385","AY109644",5136.59,0.0107930891680091
"2386","psr371a",5136.89,0.0104482709287468
"2387","ndk1",5137.69,0.035487503904884
"2388","bnlg2271",5138.89,0.0925673736095227
"2389","gpm384",5138.91,0.0845956407228569
"2390","gpm624",5139.34,0.0212399108858591
"2391","umc2329",5139.49,0.012113786948887
"2392","umc1324",5142.59,0.0333232445024871
"2393","IDP2483",5144.19,0.0636407754179954
"2394","IDP3829",5144.83,0.0696601491736488
"2395","IDP865",5144.93,0.0545391688685738
"2396","IDP2355",5144.96,0.0618320225977261
"2397","IDP3815",5145.38,0.00188626928498936
"2398","umc1888",5145.59,1.00911005107562e-08
"2399","bnlg1805",5147.19,1.28653259490186e-07
"2400","gpm392",5148.19,7.5065716864664e-08
"2401","tif1",5154.39,2.48536635716334e-10
"2402","psr135a",5158.49,3.59208503675212e-06
"2403","umc1301",5160.59,2.10235904507527e-06
"2404","umc254",5163.19,0.000171189916934544
"2405","umc2330",5163.49,0.00577156803023982
"2406","umc1710",5165.59,0.012135043340059
"2407","umc1251",5167.19,0.0121132916063376
"2408","gpm450b",5167.36,0.00956063662663509
"2409","IDP4034",5168.79,0.00181269765063652
"2410","asg32",5171.59,0.0128904183108532
"2411","IDP828",5176.7,0.295033602282278
"2412","IDP1642",5180.41,0.380761091670677
"2413","ufg17",5182.59,0.337228739852729
"2414","AY110023",5184.29,0.887890565527229
"2415","bnlg1666",5185.59,0.927932057567411
"2416","IDP3822",5186.87,0.684606371489558
"2417","npi240a",5187.39,0.569514099646501
"2418","gpm912c",5188.24,0.282158924763909
"2419","npi263",5188.29,0.521985890718325
"2420","npi352",5194.99,0.831345445580182
"2421","gpm576b",5195.79,0.176689020132776
"2422","chr111",5196.44,0.853811660699443
"2423","bnl8.29c",5197.39,0.510778822464176
"2424","umc1029",5199.79,0.450220003577471
"2425","IDP1981",5202.52,0.443802459406897
"2426","bcd349",5219.59,0.000540542753118989
"2427","umc1708",5226.49,0.541061500376042
"2428","umc2332",5227.69,0.82850117648704
"2429","AY110439",5228.09,0.706524679795905
"2430","ufg79",5228.49,0.740860815705306
"2431","IDP1960",5230.6,0.450288657131668
"2432","csu8a",5231.09,0.306278683072093
"2433","gpm257p",5245.51,0.00147976965982866
"2434","AY108844",5245.77,0.00376137144410593
"2435","umc1295a",5249.89,9.56580826715347e-05
"2436","gpm683a",5250.27,4.61231325329381e-05
"2437","ufg57",5252.69,8.34805732052857e-06
"2438","gpm683b",5253.52,9.43567110056609e-06
"2439","gpm270b",5255.23,0.00167631277215841
"2440","gpm151a",5262.96,0.0836382852289609
"2441","gpm760a",5264.31,0.00277307587073095
"2442","IDP2594",5267.91,0.016717390647934
"2443","AW267377",5272.59,0.81252154467496
"2444","umc1412",5273.99,0.657940075126346
"2445","gpm2",5275.63,0.359979049160035
"2446","gpm756b",5276.6,0.00377722090490551
"2447","umc245",5287.09,0.048598265074818
"2448","npi380",5288.79,0.0278634240268876
"2449","npi433",5291.79,0.186742478229756
"2450","AY106318",5294.89,0.221057726739196
"2451","chc101a",5294.9,0.27835331667263
"2452","mmp67",5295.89,0.536325396290454
"2453","mmp25",5298.49,0.425492965072596
"2454","phi069",5300.29,0.502917072179271
"2455","mmp17",5302.79,0.852910463110687
"2456","gpm895",5304.23,0.610674005959159
"2457","IDP3835",5307.37,0.632097169460533
"2458","cdo938d",5341.69,0.00411797999479402
"2459","umc2333",5348.49,0.00489254753139723
"2460","umc1406",5353.99,0.000192361906101279
"2461","umc1407",5355.29,0.000144334956180159
"2462","umc2334",5355.49,0.000126926683466366
"2463","ufg39",5357.99,0.00123329603375844
"2464","gpm424a",5358.33,0.00490063139128671
"2465","gpm517",5359.26,0.0056692573638657
"2466","umc1760",5362.69,0.83576272356869
"2467","umc168",5363.29,0.754900386000112
"2468","phi116",5366.59,0.647059686746689
"2469","php20020",5366.99,0.6517916497684
"2470","gpm409b",5369.18,1.04124113331494e-07
"2471","nfc104a",5370.73,0.128556848811645
"2472","AY109703",5373.49,0.495468169920874
"2473","IDP1466",5377.86,0.673101924151802
"2474","IDP3786",5380.81,0.10525811224635
"2475","gpm880b",5391.19,0.0750617822140347
"2476","npi220a",5400,0.00672180848358117
"2477","IDP1958",5403.09,1.14041529407638e-05
"2478","gpm865",5404.47,5.73198646991457e-06
